*******************************************************************************
JPL/HORIZONS                  4 Vesta (A807 FA)            2021-May-29 11:46:53
Rec #:       4 (+COV) Soln.date: 2021-Apr-13_11:15:57   # obs: 9451 (1950-2021)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2458849.5 ! 2020-Jan-01.00 (TDB)         Residual RMS= .47385
   EC= .08857261385730482  QR= 2.15270823108896    TP= 2458247.8038331456
   OM= 103.8092892453337   W=  150.8357762126256   IN= 7.14181494423702
   A= 2.361908654291772    MA= 163.3754032354997   ADIST= 2.571109077494583
   PER= 3.62997            N= .271524746           ANGMOM= .026333145
   DAN= 2.53982            DDN= 2.17514            L= 254.8345779
   B= 3.4734313            MOID= 1.13987994        TP= 2018-May-09.3038331456
 
Asteroid physical parameters (km, seconds, rotational period in hours):
   GM= 17.8                RAD= 262.7              ROTPER= 5.342128
   H= 3.31                 G= .320                 B-V= .782
                           ALBEDO= .4228           STYP= V
 
ASTEROID comments: 
1: soln ref.= JPL#36, OCC=0           radar(2977 delay, 0 Dop
2: source=ORB
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sat May 29 11:46:53 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 4 Vesta (A807 FA)               {source: JPL#36}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2458849.5 ! 2020-Jan-01.00 (TDB)         Residual RMS= .47385        
   EC= .08857261385730482  QR= 2.15270823108896    TP= 2458247.8038331456      
   OM= 103.8092892453337   W=  150.8357762126256   IN= 7.14181494423702        
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X= 1.243605461680222E+00  Y= 2.133870405923554E+00  Z= 6.874866847781977E-01
  VX=-8.779290950353064E-03 VY= 4.462599423343603E-03 VZ= 2.927653651039283E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= 17.8                RAD= 262.7              ROTPER= 5.342128            
   H= 3.31                 G= .320                 B-V= .782                   
                           ALBEDO= .4228           STYP= V                     
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458497.500000000, A.D. 2019-Jan-14 00:00:00.0000,  3.022132458893003E+08, -1.597459013901293E+08, -3.198380141998973E+07,  1.061549139326452E+01,  1.672968168584926E+01, -1.793302115720281E+00,
2458498.500000000, A.D. 2019-Jan-15 00:00:00.0000,  3.031267414292921E+08, -1.582985060335088E+08, -3.213835299820988E+07,  1.053021385478182E+01,  1.677476298448112E+01, -1.784275372115713E+00,
2458499.500000000, A.D. 2019-Jan-16 00:00:00.0000,  3.040328625885952E+08, -1.568472357341460E+08, -3.229212328596019E+07,  1.044478857952660E+01,  1.681937943173775E+01, -1.775216741997432E+00,
2458500.500000000, A.D. 2019-Jan-17 00:00:00.0000,  3.049315967174496E+08, -1.553921306556890E+08, -3.244510954218896E+07,  1.035921822120141E+01,  1.686353101895256E+01, -1.766126548040672E+00,
2458501.500000000, A.D. 2019-Jan-18 00:00:00.0000,  3.058229313950298E+08, -1.539332309618469E+08, -3.259730905370219E+07,  1.027350542549412E+01,  1.690721775336029E+01, -1.757005112420911E+00,
2458502.500000000, A.D. 2019-Jan-19 00:00:00.0000,  3.067068544287488E+08, -1.524705768150216E+08, -3.274871913511977E+07,  1.018765282999592E+01,  1.695043965796494E+01, -1.747852756799920E+00,
2458503.500000000, A.D. 2019-Jan-20 00:00:00.0000,  3.075833538535542E+08, -1.510042083749509E+08, -3.289933712883038E+07,  1.010166306412092E+01,  1.699319677140763E+01, -1.738669802312050E+00,
2458504.500000000, A.D. 2019-Jan-21 00:00:00.0000,  3.084524179312193E+08, -1.495341657973633E+08, -3.304916040494554E+07,  1.001553874902777E+01,  1.703548914783450E+01, -1.729456569550697E+00,
2458505.500000000, A.D. 2019-Jan-22 00:00:00.0000,  3.093140351496263E+08, -1.480604892326437E+08, -3.319818636125214E+07,  9.929282497542552E+00,  1.707731685676442E+01, -1.720213378554981E+00,
2458506.500000000, A.D. 2019-Jan-23 00:00:00.0000,  3.101681942220420E+08, -1.465832188245117E+08, -3.334641242316405E+07,  9.842896914083708E+00,  1.711867998295670E+01, -1.710940548796639E+00,
2458507.500000000, A.D. 2019-Jan-24 00:00:00.0000,  3.110148840863902E+08, -1.451023947087098E+08, -3.349383604367249E+07,  9.756384594587805E+00,  1.715957862627891E+01, -1.701638399167074E+00,
2458508.500000000, A.D. 2019-Jan-25 00:00:00.0000,  3.118540939045138E+08, -1.436180570117041E+08, -3.364045470329540E+07,  9.669748126438385E+00,  1.720001290157450E+01, -1.692307247964687E+00,
2458509.500000000, A.D. 2019-Jan-26 00:00:00.0000,  3.126858130614341E+08, -1.421302458493960E+08, -3.378626591002564E+07,  9.582990088395050E+00,  1.723998293853053E+01, -1.682947412882352E+00,
2458510.500000000, A.D. 2019-Jan-27 00:00:00.0000,  3.135100311646018E+08, -1.406390013258455E+08, -3.393126719927811E+07,  9.496113050525096E+00,  1.727948888154534E+01, -1.673559210995137E+00,
2458511.500000000, A.D. 2019-Jan-28 00:00:00.0000,  3.143267380431438E+08, -1.391443635320058E+08, -3.407545613383584E+07,  9.409119574134941E+00,  1.731853088959704E+01, -1.664142958748034E+00,
2458512.500000000, A.D. 2019-Jan-29 00:00:00.0000,  3.151359237471029E+08, -1.376463725444692E+08, -3.421883030379515E+07,  9.322012211706303E+00,  1.735710913611035E+01, -1.654698971944266E+00,
2458513.500000000, A.D. 2019-Jan-30 00:00:00.0000,  3.159375785466728E+08, -1.361450684242249E+08, -3.436138732650953E+07,  9.234793506830895E+00,  1.739522380882521E+01, -1.645227565733444E+00,
2458514.500000000, A.D. 2019-Jan-31 00:00:00.0000,  3.167316929314270E+08, -1.346404912154276E+08, -3.450312484653275E+07,  9.147465994148304E+00,  1.743287510966410E+01, -1.635729054600143E+00,
2458515.500000000, A.D. 2019-Feb-01 00:00:00.0000,  3.175182576095434E+08, -1.331326809441781E+08, -3.464404053556095E+07,  9.060032199283661E+00,  1.747006325460285E+01, -1.626203752352208E+00,
2458516.500000000, A.D. 2019-Feb-02 00:00:00.0000,  3.182972635070220E+08, -1.316216776173144E+08, -3.478413209237365E+07,  8.972494638789396E+00,  1.750678847353554E+01, -1.616651972110089E+00,
2458517.500000000, A.D. 2019-Feb-03 00:00:00.0000,  3.190687017668987E+08, -1.301075212212151E+08, -3.492339724277379E+07,  8.884855820086003E+00,  1.754305101014515E+01, -1.607074026295578E+00,
2458518.500000000, A.D. 2019-Feb-04 00:00:00.0000,  3.198325637484543E+08, -1.285902517206138E+08, -3.506183373952704E+07,  8.797118241405302E+00,  1.757885112177187E+01, -1.597470226621098E+00,
2458519.500000000, A.D. 2019-Feb-05 00:00:00.0000,  3.205888410264181E+08, -1.270699090574242E+08, -3.519943936230002E+07,  8.709284391734382E+00,  1.761418907928140E+01, -1.587840884079134E+00,
2458520.500000000, A.D. 2019-Feb-06 00:00:00.0000,  3.213375253901657E+08, -1.255465331495783E+08, -3.533621191759757E+07,  8.621356750764605E+00,  1.764906516693884E+01, -1.578186308931486E+00,
2458521.500000000, A.D. 2019-Feb-07 00:00:00.0000,  3.220786088429155E+08, -1.240201638898728E+08, -3.547214923869924E+07,  8.533337788834116E+00,  1.768347968227176E+01, -1.568506810699461E+00,
2458522.500000000, A.D. 2019-Feb-08 00:00:00.0000,  3.228120836009167E+08, -1.224908411448300E+08, -3.560724918559493E+07,  8.445229966879340E+00,  1.771743293594452E+01, -1.558802698153468E+00,
2458523.500000000, A.D. 2019-Feb-09 00:00:00.0000,  3.235379420926356E+08, -1.209586047535680E+08, -3.574150964491937E+07,  8.357035736383038E+00,  1.775092525162780E+01, -1.549074279303078E+00,
2458524.500000000, A.D. 2019-Feb-10 00:00:00.0000,  3.242561769579364E+08, -1.194234945266825E+08, -3.587492852988616E+07,  8.268757539333805E+00,  1.778395696586970E+01, -1.539321861387720E+00,
2458525.500000000, A.D. 2019-Feb-11 00:00:00.0000,  3.249667810472592E+08, -1.178855502451396E+08, -3.600750378022088E+07,  8.180397808167980E+00,  1.781652842796702E+01, -1.529545750866433E+00,
2458526.500000000, A.D. 2019-Feb-12 00:00:00.0000,  3.256697474207925E+08, -1.163448116591803E+08, -3.613923336209290E+07,  8.091958965730448E+00,  1.784863999983732E+01, -1.519746253408784E+00,
2458527.500000000, A.D. 2019-Feb-13 00:00:00.0000,  3.263650693476425E+08, -1.148013184872351E+08, -3.627011526804719E+07,  8.003443425229982E+00,  1.788029205589072E+01, -1.509923673885655E+00,
2458528.500000000, A.D. 2019-Feb-14 00:00:00.0000,  3.270527403049990E+08, -1.132551104148506E+08, -3.640014751693469E+07,  7.914853590198137E+00,  1.791148498290159E+01, -1.500078316360347E+00,
2458529.500000000, A.D. 2019-Feb-15 00:00:00.0000,  3.277327539772973E+08, -1.117062270936262E+08, -3.652932815384208E+07,  7.826191854446843E+00,  1.794221917988254E+01, -1.490210484079515E+00,
2458530.500000000, A.D. 2019-Feb-16 00:00:00.0000,  3.284051042553769E+08, -1.101547081401629E+08, -3.665765525002118E+07,  7.737460602029924E+00,  1.797249505795732E+01, -1.480320479464566E+00,
2458531.500000000, A.D. 2019-Feb-17 00:00:00.0000,  3.290697852356362E+08, -1.086005931350216E+08, -3.678512690281688E+07,  7.648662207205533E+00,  1.800231304023416E+01, -1.470408604103252E+00,
2458532.500000000, A.D. 2019-Feb-18 00:00:00.0000,  3.297267912191857E+08, -1.070439216216936E+08, -3.691174123559504E+07,  7.559799034400302E+00,  1.803167356167975E+01, -1.460475158741366E+00,
2458533.500000000, A.D. 2019-Feb-19 00:00:00.0000,  3.303761167109956E+08, -1.054847331055815E+08, -3.703749639766920E+07,  7.470873438174568E+00,  1.806057706899307E+01, -1.450520443274721E+00,
2458534.500000000, A.D. 2019-Feb-20 00:00:00.0000,  3.310177564190434E+08, -1.039230670529904E+08, -3.716239056422701E+07,  7.381887763189700E+00,  1.808902402047979E+01, -1.440544756741272E+00,
2458535.500000000, A.D. 2019-Feb-21 00:00:00.0000,  3.316517052534563E+08, -1.023589628901314E+08, -3.728642193625557E+07,  7.292844344176389E+00,  1.811701488592683E+01, -1.430548397313483E+00,
2458536.500000000, A.D. 2019-Feb-22 00:00:00.0000,  3.322779583256521E+08, -1.007924600021341E+08, -3.740958874046650E+07,  7.203745505903969E+00,  1.814455014647723E+01, -1.420531662290798E+00,
2458537.500000000, A.D. 2019-Feb-23 00:00:00.0000,  3.328965109474771E+08, -9.922359773207146E+07, -3.753188922922003E+07,  7.114593563152130E+00,  1.817163029450513E+01, -1.410494848092447E+00,
2458538.500000000, A.D. 2019-Feb-24 00:00:00.0000,  3.335073586303425E+08, -9.765241537999457E+07, -3.765332168044879E+07,  7.025390820682662E+00,  1.819825583349141E+01, -1.400438250250258E+00,
2458539.500000000, A.D. 2019-Feb-25 00:00:00.0000,  3.341104970843567E+08, -9.607895220197842E+07, -3.777388439758076E+07,  6.936139573212985E+00,  1.822442727789934E+01, -1.390362163401788E+00,
2458540.500000000, A.D. 2019-Feb-26 00:00:00.0000,  3.347059222174572E+08, -9.450324740917841E+07, -3.789357570946172E+07,  6.846842105390831E+00,  1.825014515305114E+01, -1.380266881283482E+00,
2458541.500000000, A.D. 2019-Feb-27 00:00:00.0000,  3.352936301345389E+08, -9.292534016689749E+07, -3.801239397027712E+07,  6.757500691769710E+00,  1.827540999500416E+01, -1.370152696724152E+00,
2458542.500000000, A.D. 2019-Feb-28 00:00:00.0000,  3.358736171365815E+08, -9.134526959366381E+07, -3.813033755947338E+07,  6.668117596785632E+00,  1.830022235042832E+01, -1.360019901638468E+00,
2458543.500000000, A.D. 2019-Mar-01 00:00:00.0000,  3.364458797197738E+08, -8.976307476031925E+07, -3.824740488167860E+07,  6.578695074734877E+00,  1.832458277648387E+01, -1.349868787020631E+00,
2458544.500000000, A.D. 2019-Mar-02 00:00:00.0000,  3.370104145746371E+08, -8.817879468911822E+07, -3.836359436662285E+07,  6.489235369752476E+00,  1.834849184069968E+01, -1.339699642938208E+00,
2458545.500000000, A.D. 2019-Mar-03 00:00:00.0000,  3.375672185851462E+08, -8.659246835283712E+07, -3.847890446905775E+07,  6.399740715792773E+00,  1.837195012085180E+01, -1.329512758526173E+00,
2458546.500000000, A.D. 2019-Mar-04 00:00:00.0000,  3.381162888278494E+08, -8.500413467389406E+07, -3.859333366867565E+07,  6.310213336609136E+00,  1.839495820484336E+01, -1.319308421980892E+00,
2458547.500000000, A.D. 2019-Mar-05 00:00:00.0000,  3.386576225709856E+08, -8.341383252347927E+07, -3.870688047002837E+07,  6.220655445736623E+00,  1.841751669058437E+01, -1.309086920554455E+00,
2458548.500000000, A.D. 2019-Mar-06 00:00:00.0000,  3.391912172736009E+08, -8.182160072069551E+07, -3.881954340244530E+07,  6.131069246474905E+00,  1.843962618587257E+01, -1.298848540549064E+00,
2458549.500000000, A.D. 2019-Mar-07 00:00:00.0000,  3.397170705846643E+08, -8.022747803170890E+07, -3.893132101995111E+07,  6.041456931872266E+00,  1.846128730827477E+01, -1.288593567311539E+00,
2458550.500000000, A.D. 2019-Mar-08 00:00:00.0000,  3.402351803421806E+08, -7.863150316891004E+07, -3.904221190118289E+07,  5.951820684710810E+00,  1.848250068500852E+01, -1.278322285228048E+00,
2458551.500000000, A.D. 2019-Mar-09 00:00:00.0000,  3.407455445723026E+08, -7.703371479008529E+07, -3.915221464930718E+07,  5.862162677492814E+00,  1.850326695282531E+01, -1.268034977718865E+00,
2458552.500000000, A.D. 2019-Mar-10 00:00:00.0000,  3.412481614884433E+08, -7.543415149759792E+07, -3.926132789193594E+07,  5.772485072428158E+00,  1.852358675789305E+01, -1.257731927233420E+00,
2458553.500000000, A.D. 2019-Mar-11 00:00:00.0000,  3.417430294903850E+08, -7.383285183757985E+07, -3.936955028104277E+07,  5.682790021423012E+00,  1.854346075568035E+01, -1.247413415245367E+00,
2458554.500000000, A.D. 2019-Mar-12 00:00:00.0000,  3.422301471633898E+08, -7.222985429913273E+07, -3.947688049287822E+07,  5.593079666069227E+00,  1.856288961084067E+01, -1.237079722247882E+00,
2458555.500000000, A.D. 2019-Mar-13 00:00:00.0000,  3.427095132773069E+08, -7.062519731353959E+07, -3.958331722788491E+07,  5.503356137635360E+00,  1.858187399709741E+01, -1.226731127749084E+00,
2458556.500000000, A.D. 2019-Mar-14 00:00:00.0000,  3.431811267856814E+08, -6.901891925348607E+07, -3.968885921061231E+07,  5.413621557058390E+00,  1.860041459712946E+01, -1.216367910267603E+00,
2458557.500000000, A.D. 2019-Mar-15 00:00:00.0000,  3.436449868248602E+08, -6.741105843229151E+07, -3.979350518963093E+07,  5.323878034936525E+00,  1.861851210245742E+01, -1.205990347328273E+00,
2458558.500000000, A.D. 2019-Mar-16 00:00:00.0000,  3.441010927130992E+08, -6.580165310315000E+07, -3.989725393744639E+07,  5.234127671523197E+00,  1.863616721333044E+01, -1.195598715458004E+00,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000,  3.445494439496693E+08, -6.419074145838112E+07, -4.000010425041296E+07,  5.144372556722021E+00,  1.865338063861355E+01, -1.185193290181792E+00,
2458560.500000000, A.D. 2019-Mar-18 00:00:00.0000,  3.449900402139618E+08, -6.257836162869036E+07, -4.010205494864684E+07,  5.054614770082660E+00,  1.867015309567606E+01, -1.174774346018817E+00,
2458561.500000000, A.D. 2019-Mar-19 00:00:00.0000,  3.454228813645934E+08, -6.096455168243907E+07, -4.020310487593912E+07,  4.964856380797970E+00,  1.868648531027973E+01, -1.164342156478780E+00,
2458562.500000000, A.D. 2019-Mar-20 00:00:00.0000,  3.458479674385117E+08, -5.934934962492423E+07, -4.030325289966839E+07,  4.875099447701829E+00,  1.870237801646835E+01, -1.153896994058305E+00,
2458563.500000000, A.D. 2019-Mar-21 00:00:00.0000,  3.462652986501005E+08, -5.773279339766762E+07, -4.040249791071305E+07,  4.785346019267878E+00,  1.871783195645790E+01, -1.143439130237447E+00,
2458564.500000000, A.D. 2019-Mar-22 00:00:00.0000,  3.466748753902832E+08, -5.611492087771446E+07, -4.050083882336332E+07,  4.695598133609643E+00,  1.873284788052673E+01, -1.132968835476461E+00,
2458565.500000000, A.D. 2019-Mar-23 00:00:00.0000,  3.470766982256294E+08, -5.449576987694155E+07, -4.059827457523307E+07,  4.605857818481145E+00,  1.874742654690704E+01, -1.122486379212586E+00,
2458566.500000000, A.D. 2019-Mar-24 00:00:00.0000,  3.474707678974590E+08, -5.287537814137472E+07, -4.069480412717120E+07,  4.516127091278675E+00,  1.876156872167686E+01, -1.111992029856984E+00,
2458567.500000000, A.D. 2019-Mar-25 00:00:00.0000,  3.478570853209473E+08, -5.125378335051559E+07, -4.079042646317292E+07,  4.426407959043330E+00,  1.877527517865241E+01, -1.101486054791880E+00,
2458568.500000000, A.D. 2019-Mar-26 00:00:00.0000,  3.482356515842313E+08, -4.963102311667760E+07, -4.088514059029068E+07,  4.336702418464498E+00,  1.878854669928143E+01, -1.090968720367735E+00,
2458569.500000000, A.D. 2019-Mar-27 00:00:00.0000,  3.486064679475143E+08, -4.800713498433123E+07, -4.097894553854501E+07,  4.247012455884541E+00,  1.880138407253713E+01, -1.080440291900622E+00,
2458570.500000000, A.D. 2019-Mar-28 00:00:00.0000,  3.489695358421732E+08, -4.638215642945842E+07, -4.107184036083492E+07,  4.157340047303570E+00,  1.881378809481268E+01, -1.069901033669682E+00,
2458571.500000000, A.D. 2019-Mar-29 00:00:00.0000,  3.493248568698646E+08, -4.475612485891594E+07, -4.116382413284825E+07,  4.067687158385837E+00,  1.882575956981652E+01, -1.059351208914732E+00,
2458572.500000000, A.D. 2019-Mar-30 00:00:00.0000,  3.496724328016321E+08, -4.312907760980789E+07, -4.125489595297180E+07,  3.978055744466674E+00,  1.883729930846830E+01, -1.048791079833983E+00,
2458573.500000000, A.D. 2019-Mar-31 00:00:00.0000,  3.500122655770147E+08, -4.150105194886710E+07, -4.134505494220123E+07,  3.888447750560263E+00,  1.884840812879547E+01, -1.038220907581894E+00,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000,  3.503443573031546E+08, -3.987208507184548E+07, -4.143430024405077E+07,  3.798865111368229E+00,  1.885908685583065E+01, -1.027640952267128E+00,
2458575.500000000, A.D. 2019-Apr-02 00:00:00.0000,  3.506687102539074E+08, -3.824221410291316E+07, -4.152263102446274E+07,  3.709309751289065E+00,  1.886933632150967E+01, -1.017051472950658E+00,
2458576.500000000, A.D. 2019-Apr-03 00:00:00.0000,  3.509853268689519E+08, -3.661147609406645E+07, -4.161004647171712E+07,  3.619783584428405E+00,  1.887915736457028E+01, -1.006452727643945E+00,
2458577.500000000, A.D. 2019-Apr-04 00:00:00.0000,  3.512942097529013E+08, -3.497990802454452E+07, -4.169654579634057E+07,  3.530288514609812E+00,  1.888855083045141E+01, -9.958449733073111E-01,
2458578.500000000, A.D. 2019-Apr-05 00:00:00.0000,  3.515953616744155E+08, -3.334754680025470E+07, -4.178212823101573E+07,  3.440826435386898E+00,  1.889751757119363E+01, -9.852284658483406E-01,
2458579.500000000, A.D. 2019-Apr-06 00:00:00.0000,  3.518887855653141E+08, -3.171442925320638E+07, -4.186679303049004E+07,  3.351399230055680E+00,  1.890605844533971E+01, -9.746034601204521E-01,
2458580.500000000, A.D. 2019-Apr-07 00:00:00.0000,  3.521744845196909E+08, -3.008059214095356E+07, -4.195053947148479E+07,  3.262008771667981E+00,  1.891417431783632E+01, -9.639702099215883E-01,
2458581.500000000, A.D. 2019-Apr-08 00:00:00.0000,  3.524524617930294E+08, -2.844607214604566E+07, -4.203336685260369E+07,  3.172656923045248E+00,  1.892186605993616E+01, -9.533289679929853E-01,
2458582.500000000, A.D. 2019-Apr-09 00:00:00.0000,  3.527227208013192E+08, -2.681090587548698E+07, -4.211527449424166E+07,  3.083345536793723E+00,  1.892913454910109E+01, -9.426799860180859E-01,
2458583.500000000, A.D. 2019-Apr-10 00:00:00.0000,  3.529852651201747E+08, -2.517512986020434E+07, -4.219626173849329E+07,  2.994076455319735E+00,  1.893598066890571E+01, -9.320235146215499E-01,
2458584.500000000, A.D. 2019-Apr-11 00:00:00.0000,  3.532400984839538E+08, -2.353878055452309E+07, -4.227632794906141E+07,  2.904851510846001E+00,  1.894240530894183E+01, -9.213598033683876E-01,
2458585.500000000, A.D. 2019-Apr-12 00:00:00.0000,  3.534872247848794E+08, -2.190189433565132E+07, -4.235547251116543E+07,  2.815672525428550E+00,  1.894840936472353E+01, -9.106891007631788E-01,
2458586.500000000, A.D. 2019-Apr-13 00:00:00.0000,  3.537266480721613E+08, -2.026450750317224E+07, -4.243369483144975E+07,  2.726541310974400E+00,  1.895399373759307E+01, -9.000116542494290E-01,
2458587.500000000, A.D. 2019-Apr-14 00:00:00.0000,  3.539583725511204E+08, -1.862665627854471E+07, -4.251099433789199E+07,  2.637459669259886E+00,  1.895915933462740E+01, -8.893277102090256E-01,
2458588.500000000, A.D. 2019-Apr-15 00:00:00.0000,  3.541824025823140E+08, -1.698837680461171E+07, -4.258737047971132E+07,  2.548429391949669E+00,  1.896390706854551E+01, -8.786375139617917E-01,
2458589.500000000, A.D. 2019-Apr-16 00:00:00.0000,  3.543987426806631E+08, -1.534970514511689E+07, -4.266282272727666E+07,  2.459452260616478E+00,  1.896823785761628E+01, -8.679413097651487E-01,
2458590.500000000, A.D. 2019-Apr-17 00:00:00.0000,  3.546073975145816E+08, -1.371067728422901E+07, -4.273735057201481E+07,  2.370530046761378E+00,  1.897215262556733E+01, -8.572393408138979E-01,
