*******************************************************************************
 Revised: Sep 28, 2012             Deimos / (Mars)                          402
 SATELLITE PHYSICAL PROPERTIES:
  Radius (km)             = 7.8 x 6.0 x 5.1 Density (g cm^-3)   =  1.76 +- 0.30
  Mass (10^20 kg )        = 1.80 (10^-5)    Geometric Albedo    =  0.06 
                               (+- 0.15)    V(1,0)              = +12.89
 SATELLITE ORBITAL DATA:
  Semi-major axis, a (km) = 23.4632(10^3)   Orbital period      = 1.263 d
  Eccentricity, e         =  0.00033        Rotational period   = Synchronous
  Inclination, i  (deg)   =  1.791
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sat May 29 10:45:06 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Deimos (402)                    {source: mar097}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458492.500000000, A.D. 2019-Jan-09 00:00:00.0000,  1.520623962542237E+08,  1.584649504312741E+08, -4.534915764811859E+05, -1.696179849424676E+01,  2.014711729542566E+01,  1.121564085760665E+00,
2458493.500000000, A.D. 2019-Jan-10 00:00:00.0000,  1.506215858316507E+08,  1.600640521714851E+08, -3.834709960333332E+05, -1.569221856072902E+01,  1.958616404749911E+01,  4.245318881830809E-01,
2458494.500000000, A.D. 2019-Jan-11 00:00:00.0000,  1.491477540622245E+08,  1.616750507489093E+08, -3.022875910980776E+05, -1.587454907026639E+01,  1.777621024315604E+01,  2.848018926377289E-01,
2458495.500000000, A.D. 2019-Jan-12 00:00:00.0000,  1.476793352244079E+08,  1.632988907726929E+08, -2.275076390290037E+05, -1.748033234696750E+01,  1.713263148594174E+01,  9.089681033409676E-01,
2458496.500000000, A.D. 2019-Jan-13 00:00:00.0000,  1.462260353296198E+08,  1.648952801077152E+08, -1.671918434069678E+05, -1.837744691188085E+01,  1.834715983828853E+01,  1.376113760911172E+00,
2458497.500000000, A.D. 2019-Jan-14 00:00:00.0000,  1.447547757778870E+08,  1.664419752374789E+08, -1.080164558948129E+05, -1.747478325889392E+01,  1.936553174620019E+01,  9.959151162581881E-01,
2458498.500000000, A.D. 2019-Jan-15 00:00:00.0000,  1.432387760529205E+08,  1.679675577422574E+08, -3.494129821729660E+04, -1.633942870602049E+01,  1.842037444437799E+01,  3.307298409717214E-01,
2458499.500000000, A.D. 2019-Jan-16 00:00:00.0000,  1.416973852893766E+08,  1.695089715646158E+08,  4.654858286994696E+04, -1.687671324743183E+01,  1.664409785100706E+01,  3.627148739075610E-01,
2458500.500000000, A.D. 2019-Jan-17 00:00:00.0000,  1.401677476330843E+08,  1.710568805024471E+08,  1.185485644399971E+05, -1.852004244449303E+01,  1.639287201379233E+01,  1.044693263178648E+00,
2458501.500000000, A.D. 2019-Jan-18 00:00:00.0000,  1.386502028872005E+08,  1.725692623998863E+08,  1.771643305329308E+05, -1.906638591951847E+01,  1.777029604297622E+01,  1.369568868852165E+00,
2458502.500000000, A.D. 2019-Jan-19 00:00:00.0000,  1.371080578740998E+08,  1.740333216516976E+08,  2.382468930529952E+05, -1.792824008137623E+01,  1.847205250888156E+01,  8.567463861878544E-01,
2458503.500000000, A.D. 2019-Jan-20 00:00:00.0000,  1.355220103164229E+08,  1.754842843954372E+08,  3.139887779026031E+05, -1.700539235940983E+01,  1.718993159037539E+01,  2.638681927642983E-01,
2458504.500000000, A.D. 2019-Jan-21 00:00:00.0000,  1.339189564286511E+08,  1.769531601840359E+08,  3.948824796760604E+05, -1.787393041257578E+01,  1.554548919359093E+01,  4.655616105266311E-01,
2458505.500000000, A.D. 2019-Jan-22 00:00:00.0000,  1.323324833494774E+08,  1.784208873599240E+08,  4.637818270111755E+05, -1.946361802645157E+01,  1.569166451982082E+01,  1.163722817685507E+00,
2458506.500000000, A.D. 2019-Jan-23 00:00:00.0000,  1.307535621826175E+08,  1.798462738915295E+08,  5.211923516534418E+05, -1.963482741543683E+01,  1.713758085703164E+01,  1.326517727659564E+00,
2458507.500000000, A.D. 2019-Jan-24 00:00:00.0000,  1.291441230456014E+08,  1.812267505812377E+08,  5.845293676996306E+05, -1.833985537648999E+01,  1.746919706182995E+01,  7.125366098608703E-01,
2458508.500000000, A.D. 2019-Jan-25 00:00:00.0000,  1.274935403812859E+08,  1.826020204695171E+08,  6.623871698846519E+05, -1.769456868678725E+01,  1.591762225724741E+01,  2.281379258922760E-01,
2458509.500000000, A.D. 2019-Jan-26 00:00:00.0000,  1.258346189672071E+08,  1.839952723679522E+08,  7.418208640906736E+05, -1.885002002660474E+01,  1.449432122000720E+01,  5.871771026060504E-01,
2458510.500000000, A.D. 2019-Jan-27 00:00:00.0000,  1.241953555226607E+08,  1.853788623048161E+08,  8.074851313464642E+05, -2.029727179305407E+01,  1.501827155900213E+01,  1.258739021049556E+00,
2458511.500000000, A.D. 2019-Jan-28 00:00:00.0000,  1.225579150556774E+08,  1.867149524313736E+08,  8.642544659679830E+05, -2.009121630920023E+01,  1.643370029001914E+01,  1.249481518426992E+00,
2458512.500000000, A.D. 2019-Jan-29 00:00:00.0000,  1.208851766038790E+08,  1.880113444322610E+08,  9.300474660205692E+05, -1.872681566192698E+01,  1.636412082791815E+01,  5.718710221168992E-01,
2458513.500000000, A.D. 2019-Jan-30 00:00:00.0000,  1.191758593126459E+08,  1.893097913108189E+08,  1.009331155966043E+06, -1.840671790427620E+01,  1.462703639878969E+01,  2.255504497117649E-01,
2458514.500000000, A.D. 2019-Jan-31 00:00:00.0000,  1.174666689515283E+08,  1.906242429646362E+08,  1.086521309149668E+06, -1.978697168100517E+01,  1.350035076394687E+01,  7.200904675264717E-01,
2458515.500000000, A.D. 2019-Feb-01 00:00:00.0000,  1.157783288058512E+08,  1.919201399061419E+08,  1.149001617841527E+06, -2.101116010344295E+01,  1.435888780537521E+01,  1.323888452038493E+00,
2458516.500000000, A.D. 2019-Feb-02 00:00:00.0000,  1.140852910401130E+08,  1.931653206573518E+08,  1.205721109213531E+06, -2.044814954218553E+01,  1.564611761843535E+01,  1.143073563648164E+00,
2458517.500000000, A.D. 2019-Feb-03 00:00:00.0000,  1.123536610594735E+08,  1.943774645201097E+08,  1.274005094346419E+06, -1.910510000721440E+01,  1.516848800190770E+01,  4.431075199277643E-01,
2458518.500000000, A.D. 2019-Feb-04 00:00:00.0000,  1.105915937363044E+08,  1.955978323538484E+08,  1.353920444120556E+06, -1.913724471848422E+01,  1.334086844592586E+01,  2.559455471953029E-01,
2458519.500000000, A.D. 2019-Feb-05 00:00:00.0000,  1.088374563649604E+08,  1.968302732497548E+08,  1.428199259581089E+06, -2.066574827676016E+01,  1.256827924118336E+01,  8.558233804955409E-01,
2458520.500000000, A.D. 2019-Feb-06 00:00:00.0000,  1.071034552334165E+08,  1.980354159677225E+08,  1.487719056191415E+06, -2.159960814442931E+01,  1.369766048900131E+01,  1.354987774728537E+00,
2458521.500000000, A.D. 2019-Feb-07 00:00:00.0000,  1.053578855818403E+08,  1.991887371231020E+08,  1.544962489195362E+06, -2.072132083115104E+01,  1.476626672165640E+01,  1.013628032842483E+00,
2458522.500000000, A.D. 2019-Feb-08 00:00:00.0000,  1.035721725207902E+08,  2.003167000613121E+08,  1.615595652295545E+06, -1.948847238194926E+01,  1.389827217187140E+01,  3.338995027785989E-01,
2458523.500000000, A.D. 2019-Feb-09 00:00:00.0000,  1.017634126044184E+08,  2.014575638253475E+08,  1.695285706355885E+06, -1.987775917675505E+01,  1.208005724478711E+01,  3.171782906009861E-01,
2458524.500000000, A.D. 2019-Feb-10 00:00:00.0000,  9.996930621892257E+07,  2.026048270015481E+08,  1.766133353070080E+06, -2.146793793608830E+01,  1.169730778631753E+01,  9.856184814207136E-01,
2458525.500000000, A.D. 2019-Feb-11 00:00:00.0000,  9.819281138370033E+07,  2.037167189595665E+08,  1.823066025495991E+06, -2.206130763653294E+01,  1.301731748848416E+01,  1.349677492943512E+00,
2458526.500000000, A.D. 2019-Feb-12 00:00:00.0000,  9.639799563916339E+07,  2.047778392067113E+08,  1.881343483948588E+06, -2.092825086758746E+01,  1.379012277186889E+01,  8.686718438729910E-01,
2458527.500000000, A.D. 2019-Feb-13 00:00:00.0000,  9.456337575141332E+07,  2.058218116122855E+08,  1.954007080279067E+06, -1.988731620292713E+01,  1.257303585653988E+01,  2.505996569020565E-01,
2458528.500000000, A.D. 2019-Feb-14 00:00:00.0000,  9.271394411144668E+07,  2.068815611019091E+08,  2.032595786250010E+06, -2.061636546131878E+01,  1.086309339412529E+01,  4.051983869284927E-01,
2458529.500000000, A.D. 2019-Feb-15 00:00:00.0000,  9.088445635779503E+07,  2.079406205226575E+08,  2.099665314166799E+06, -2.217721194972080E+01,  1.088178977675544E+01,  1.101179231219025E+00,
2458530.500000000, A.D. 2019-Feb-16 00:00:00.0000,  8.906844607315513E+07,  2.089573783301532E+08,  2.154505834854484E+06, -2.239983305155038E+01,  1.230013947098222E+01,  1.307752551199019E+00,
2458531.500000000, A.D. 2019-Feb-17 00:00:00.0000,  8.722795472412334E+07,  2.099264848175662E+08,  2.214221505728126E+06, -2.108724767165893E+01,  1.271824708358996E+01,  7.164530586959410E-01,
2458532.500000000, A.D. 2019-Feb-18 00:00:00.0000,  8.534991771043722E+07,  2.108866762866758E+08,  2.288430555024177E+06, -2.030781118229409E+01,  1.121460563701899E+01,  1.977655818740178E-01,
2458533.500000000, A.D. 2019-Feb-19 00:00:00.0000,  8.346569559154633E+07,  2.118635242528490E+08,  2.365066228555173E+06, -2.133805810535387E+01,  9.705020973424517E+00,  5.141504273130915E-01,
2458534.500000000, A.D. 2019-Feb-20 00:00:00.0000,  8.160500443032876E+07,  2.128315969554576E+08,  2.428196948901832E+06, -2.277995830877294E+01,  1.011204663745816E+01,  1.195045870500316E+00,
2458535.500000000, A.D. 2019-Feb-21 00:00:00.0000,  7.975234451088661E+07,  2.137519818497200E+08,  2.481524612488061E+06, -2.262362753523109E+01,  1.152979737295413E+01,  1.231329798683237E+00,
2458536.500000000, A.D. 2019-Feb-22 00:00:00.0000,  7.787007288468742E+07,  2.146296970593821E+08,  2.542945136793017E+06, -2.121675512568544E+01,  1.155582024076006E+01,  5.656455592813554E-01,
2458537.500000000, A.D. 2019-Feb-23 00:00:00.0000,  7.595434516952643E+07,  2.155062403350973E+08,  2.618070713755593E+06, -2.075172175355285E+01,  9.845604952116169E+00,  1.779335425992521E-01,
2458538.500000000, A.D. 2019-Feb-24 00:00:00.0000,  7.404097938062145E+07,  2.163982529460769E+08,  2.691968247051999E+06, -2.202560589415338E+01,  8.616339329503887E+00,  6.366892572126539E-01,
2458539.500000000, A.D. 2019-Feb-25 00:00:00.0000,  7.215285942006551E+07,  2.172728949628607E+08,  2.751187174725950E+06, -2.326577482898064E+01,  9.374844934219018E+00,  1.260874115415821E+00,
2458540.500000000, A.D. 2019-Feb-26 00:00:00.0000,  7.026639444635637E+07,  2.180963192368744E+08,  2.803619848535016E+06, -2.274501902346331E+01,  1.069287251143878E+01,  1.124539268083381E+00,
2458541.500000000, A.D. 2019-Feb-27 00:00:00.0000,  6.834658204103550E+07,  2.188836034208800E+08,  2.866852490933731E+06, -2.133440745203205E+01,  1.031298137082153E+01,  4.249484869857052E-01,
2458542.500000000, A.D. 2019-Feb-28 00:00:00.0000,  6.639903146994891E+07,  2.196764768162745E+08,  2.942154757654428E+06, -2.121661351653853E+01,  8.488317157230227E+00,  1.916207526776934E-01,
2458543.500000000, A.D. 2019-Mar-01 00:00:00.0000,  6.446185030446850E+07,  2.204816268714865E+08,  3.012635419655308E+06, -2.266090466998875E+01,  7.602348267885182E+00,  7.645512625989723E-01,
2458544.500000000, A.D. 2019-Mar-02 00:00:00.0000,  6.254970112650318E+07,  2.212608184431219E+08,  3.068148063048884E+06, -2.362820729910702E+01,  8.654005128284613E+00,  1.293835628212184E+00,
2458545.500000000, A.D. 2019-Mar-03 00:00:00.0000,  6.063234528980019E+07,  2.219873226508622E+08,  3.120294445165753E+06, -2.277924108974738E+01,  9.779421284917355E+00,  9.931276935118931E-01,
2458546.500000000, A.D. 2019-Mar-04 00:00:00.0000,  5.867957745858696E+07,  2.226853634692704E+08,  3.185272804874405E+06, -2.145541904931211E+01,  9.004537121463457E+00,  3.023244408510108E-01,
2458547.500000000, A.D. 2019-Mar-05 00:00:00.0000,  5.670611416630365E+07,  2.233943421647675E+08,  3.259938934736893E+06, -2.169601450894663E+01,  7.163988649784637E+00,  2.373436562955518E-01,
2458548.500000000, A.D. 2019-Mar-06 00:00:00.0000,  5.475005785014731E+07,  2.241105855030651E+08,  3.326466028819919E+06, -2.322633827512228E+01,  6.663178364900479E+00,  8.891919692970096E-01,
2458549.500000000, A.D. 2019-Mar-07 00:00:00.0000,  5.281695178716166E+07,  2.247928039516557E+08,  3.378637548828572E+06, -2.386548056934699E+01,  7.931544379669415E+00,  1.291063624119406E+00,
2458550.500000000, A.D. 2019-Mar-08 00:00:00.0000,  5.087176898948918E+07,  2.254230084111998E+08,  3.431052515930116E+06, -2.274382489178585E+01,  8.783383578179855E+00,  8.442170167594814E-01,
2458551.500000000, A.D. 2019-Mar-09 00:00:00.0000,  4.889095447932291E+07,  2.260331003149104E+08,  3.497532918402806E+06, -2.159142055151893E+01,  7.648646061943332E+00,  2.043472549636607E-01,
2458552.500000000, A.D. 2019-Mar-10 00:00:00.0000,  4.689743593238460E+07,  2.266577324177891E+08,  3.570715847555265E+06, -2.217934644618586E+01,  5.891839475922707E+00,  3.115045167763704E-01,
2458553.500000000, A.D. 2019-Mar-11 00:00:00.0000,  4.492700940873861E+07,  2.272831024223371E+08,  3.632922111060128E+06, -2.370575469029549E+01,  5.794251229841295E+00,  1.002286698930087E+00,
2458554.500000000, A.D. 2019-Mar-12 00:00:00.0000,  4.297575814561193E+07,  2.278673800115325E+08,  3.682248883234680E+06, -2.398073331231160E+01,  7.189266000928018E+00,  1.251910551333808E+00,
2458555.500000000, A.D. 2019-Mar-13 00:00:00.0000,  4.100602774435488E+07,  2.284024157679082E+08,  3.735394079800859E+06, -2.265786048244013E+01,  7.703221452713743E+00,  6.860235413959259E-01,
2458556.500000000, A.D. 2019-Mar-14 00:00:00.0000,  3.900235179884780E+07,  2.289258458352864E+08,  3.802964275353476E+06, -2.175019089882926E+01,  6.265620252572056E+00,  1.359719235947985E-01,
2458557.500000000, A.D. 2019-Mar-15 00:00:00.0000,  3.699448380729342E+07,  2.294654503521719E+08,  3.873825703683913E+06, -2.265251089376449E+01,  4.687442756678319E+00,  4.085215179762867E-01,
2458558.500000000, A.D. 2019-Mar-16 00:00:00.0000,  3.501373753027658E+07,  2.299981533077877E+08,  3.931528232477173E+06, -2.408503424166669E+01,  4.986639915735509E+00,  1.096032420927330E+00,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000,  3.304697676274038E+07,  2.304841162392723E+08,  3.978599814831585E+06, -2.398162472130048E+01,  6.410257057916043E+00,  1.177907341673108E+00,
2458560.500000000, A.D. 2019-Mar-18 00:00:00.0000,  3.105624419272931E+07,  2.309255390406040E+08,  4.032810158965126E+06, -2.254080748481051E+01,  6.542482817352575E+00,  5.273643274815591E-01,
2458561.500000000, A.D. 2019-Mar-19 00:00:00.0000,  2.903510309977065E+07,  2.313634903173431E+08,  4.100908591147229E+06, -2.193548321924787E+01,  4.877202061865358E+00,  1.003936186300729E-01,
2458562.500000000, A.D. 2019-Mar-20 00:00:00.0000,  2.701833870457062E+07,  2.318171835356638E+08,  4.168665881384179E+06, -2.309933328263266E+01,  3.561669244577059E+00,  5.214037848477562E-01,
2458563.500000000, A.D. 2019-Mar-21 00:00:00.0000,  2.503087203697531E+07,  2.322556853396480E+08,  4.221870209132046E+06, -2.435292066369741E+01,  4.227197698676845E+00,  1.163546307095453E+00,
2458564.500000000, A.D. 2019-Mar-22 00:00:00.0000,  2.305115829873396E+07,  2.326435667719049E+08,  4.267323719239399E+06, -2.387962686332982E+01,  5.579907090545658E+00,  1.072533155571895E+00,
2458565.500000000, A.D. 2019-Mar-23 00:00:00.0000,  2.104326836994024E+07,  2.329932554159260E+08,  4.322780928610161E+06, -2.241101479272206E+01,  5.309781075400887E+00,  3.769768549863284E-01,
2458566.500000000, A.D. 2019-Mar-24 00:00:00.0000,  1.901019094190328E+07,  2.333467310250310E+08,  4.390724314079642E+06, -2.214666401172620E+01,  3.505702299018832E+00,  9.880940690979934E-02,
2458567.500000000, A.D. 2019-Mar-25 00:00:00.0000,  1.698964180238342E+07,  2.337134793706554E+08,  4.454694366706684E+06, -2.350274435797455E+01,  2.520613263424761E+00,  6.422959049046757E-01,
2458568.500000000, A.D. 2019-Mar-26 00:00:00.0000,  1.499862776523572E+07,  2.340565923888271E+08,  4.503589052506253E+06, -2.450229340459070E+01,  3.499436871980439E+00,  1.199535260483501E+00,
2458569.500000000, A.D. 2019-Mar-27 00:00:00.0000,  1.300853062539320E+07,  2.343472159637895E+08,  4.548063335147768E+06, -2.368948009359656E+01,  4.686467348316434E+00,  9.410151881693583E-01,
2458570.500000000, A.D. 2019-Mar-28 00:00:00.0000,  1.098764033090132E+07,  2.346072567109056E+08,  4.604778044069156E+06, -2.228446775827999E+01,  4.018106326834210E+00,  2.428815226170022E-01,
2458571.500000000, A.D. 2019-Mar-29 00:00:00.0000,  8.948199827168893E+06,  2.348770247398619E+08,  4.671795605625123E+06, -2.237850253854760E+01,  2.172682227039084E+00,  1.302079546086859E-01,
2458572.500000000, A.D. 2019-Mar-30 00:00:00.0000,  6.928568881176878E+06,  2.351557154998063E+08,  4.731430832594171E+06, -2.384546639901463E+01,  1.565591203114688E+00,  7.628021780708758E-01,
2458573.500000000, A.D. 2019-Mar-31 00:00:00.0000,  4.936805624174458E+06,  2.354026840160064E+08,  4.776369922831550E+06, -2.453078312099041E+01,  2.785293007034779E+00,  1.200744084907745E+00,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000,  2.938986277661877E+06,  2.355974255963874E+08,  4.820464403301418E+06, -2.342884430457632E+01,  3.721852774956092E+00,  7.902396846975257E-01,
2458575.500000000, A.D. 2019-Apr-02 00:00:00.0000,  9.095526131713999E+05,  2.357699893480503E+08,  4.878269465458080E+06, -2.217404646160023E+01,  2.683868718337254E+00,  1.319549294165467E-01,
2458576.500000000, A.D. 2019-Apr-03 00:00:00.0000, -1.130729296418017E+06,  2.359565501583819E+08,  4.943543162488207E+06, -2.262152947690672E+01,  8.974021239424393E-01,  1.913996994156759E-01,
2458577.500000000, A.D. 2019-Apr-04 00:00:00.0000, -3.145192341718132E+06,  2.361460734094579E+08,  4.998458202089533E+06, -2.411083304207285E+01,  6.929459470115648E-01,  8.743521810879601E-01,
2458578.500000000, A.D. 2019-Apr-05 00:00:00.0000, -5.135208233123767E+06,  2.362966426019654E+08,  5.039932433130533E+06, -2.444052409581451E+01,  2.066499967562029E+00,  1.165969798638579E+00,
2458579.500000000, A.D. 2019-Apr-06 00:00:00.0000, -7.137924306391549E+06,  2.363973710178351E+08,  5.084167199177191E+06, -2.311723845943543E+01,  2.682827597818196E+00,  6.283733738147643E-01,
2458580.500000000, A.D. 2019-Apr-07 00:00:00.0000, -9.171181020198300E+06,  2.364846012373266E+08,  5.142723544666454E+06, -2.208917911994030E+01,  1.326176216911997E+00,  4.970678968633507E-02,
2458581.500000000, A.D. 2019-Apr-08 00:00:00.0000, -1.120693624056858E+07,  2.365881802396997E+08,  5.205433601664528E+06, -2.286295346737611E+01, -3.044014562528067E-01,  2.773328551772592E-01,
2458582.500000000, A.D. 2019-Apr-09 00:00:00.0000, -1.321245755303200E+07,  2.366875180979027E+08,  5.255422853537992E+06, -2.428398653900251E+01, -1.059357124338153E-01,  9.687574738888665E-01,
2458583.500000000, A.D. 2019-Apr-10 00:00:00.0000, -1.519844631164471E+07,  2.367419778786601E+08,  5.294023556452289E+06, -2.423791973622446E+01,  1.325368524046876E+00,  1.096025398543698E+00,
2458584.500000000, A.D. 2019-Apr-11 00:00:00.0000, -1.720300413236013E+07,  2.367509686950580E+08,  5.338800748385057E+06, -2.277429120641040E+01,  1.571395101950065E+00,  4.640957264730141E-01,
2458585.500000000, A.D. 2019-Apr-12 00:00:00.0000, -1.923515206883145E+07,  2.367548900855450E+08,  5.397612434087038E+06, -2.203527889825302E+01, -3.366516751904669E-02, -2.061131638587781E-05,
2458586.500000000, A.D. 2019-Apr-13 00:00:00.0000, -2.126126778093530E+07,  2.367754594234018E+08,  5.456985551397234E+06, -2.308771420088844E+01, -1.421144115501937E+00,  3.815273813907721E-01,
2458587.500000000, A.D. 2019-Apr-14 00:00:00.0000, -2.325454947790081E+07,  2.367837804552228E+08,  5.502030984299764E+06, -2.435316857901291E+01, -8.439665198472317E-01,  1.038868900493205E+00,
2458588.500000000, A.D. 2019-Apr-15 00:00:00.0000, -2.523435894378645E+07,  2.367429834038070E+08,  5.538409835457101E+06, -2.393356754745295E+01,  5.456875671645424E-01,  9.937855977328025E-01,
2458589.500000000, A.D. 2019-Apr-16 00:00:00.0000, -2.723742829172359E+07,  2.366628130323042E+08,  5.583982500330970E+06, -2.241851857457676E+01,  3.942692646918525E-01,  3.059876185479058E-01,
2458590.500000000, A.D. 2019-Apr-17 00:00:00.0000, -2.926339113947657E+07,  2.365852528956665E+08,  5.642420187969282E+06, -2.201296490490192E+01, -1.373400365779647E+00, -1.551823553658849E-02,
2458591.500000000, A.D. 2019-Apr-18 00:00:00.0000, -3.127509609522461E+07,  2.365225787434880E+08,  5.697773136459321E+06, -2.327924108568014E+01, -2.445608941821908E+00,  4.964115696879200E-01,
2458592.500000000, A.D. 2019-Apr-19 00:00:00.0000, -3.325329177167473E+07,  2.364393348858852E+08,  5.738041220237285E+06, -2.431059624735309E+01, -1.537138911529490E+00,  1.079093274475350E+00,
2458593.500000000, A.D. 2019-Apr-20 00:00:00.0000, -3.522480726070417E+07,  2.363046901851454E+08,  5.772867665433183E+06, -2.354192917316095E+01, -2.860171183662305E-01,  8.641478702586116E-01,
2458594.500000000, A.D. 2019-Apr-21 00:00:00.0000, -3.722276187646183E+07,  2.361381235059228E+08,  5.819319756405696E+06, -2.206669506794607E+01, -8.375688490523119E-01,  1.622009753934440E-01,
2458595.500000000, A.D. 2019-Apr-22 00:00:00.0000, -3.923740701007893E+07,  2.359806467494529E+08,  5.876655332431212E+06, -2.201810535655253E+01, -2.671750844357700E+00,  2.639088339939533E-03,
2458596.500000000, A.D. 2019-Apr-23 00:00:00.0000, -4.123033464433377E+07,  2.358343501923823E+08,  5.927429265535831E+06, -2.342002121291581E+01, -3.375393159589640E+00,  6.135482256971144E-01,
2458597.500000000, A.D. 2019-Apr-24 00:00:00.0000, -4.319099871958999E+07,  2.356593695021371E+08,  5.963255644660175E+06, -2.415276799460283E+01, -2.203227717852489E+00,  1.085654757111148E+00,
2458598.500000000, A.D. 2019-Apr-25 00:00:00.0000, -4.515205425363096E+07,  2.354328126869471E+08,  5.997173020089403E+06, -2.308041621332861E+01, -1.179211089917980E+00,  7.137270750881930E-01,
2458599.500000000, A.D. 2019-Apr-26 00:00:00.0000, -4.714097511169508E+07,  2.351826922548533E+08,  6.044410858910337E+06, -2.173311387123286E+01, -2.109131112939222E+00,  4.009579449522516E-02,
2458600.500000000, A.D. 2019-Apr-27 00:00:00.0000, -4.913921448316144E+07,  2.349465614281700E+08,  6.099860320317075E+06, -2.204261117071641E+01, -3.909678380687004E+00,  5.184624903488499E-02,
2458601.500000000, A.D. 2019-Apr-28 00:00:00.0000, -5.110944964323923E+07,  2.347161930973196E+08,  6.145648909145251E+06, -2.349284063261268E+01, -4.213511120211673E+00,  7.241547022132565E-01,
2458602.500000000, A.D. 2019-Apr-29 00:00:00.0000, -5.305046674532816E+07,  2.344497530130773E+08,  6.177512246254995E+06, -2.388043720646723E+01, -2.860863546147504E+00,  1.056667448944346E+00,
2458603.500000000, A.D. 2019-Apr-30 00:00:00.0000, -5.499876069294026E+07,  2.341336901330600E+08,  6.211093865404755E+06, -2.256806162689073E+01, -2.138617817754746E+00,  5.503101235595526E-01,
